"CAPE.TOWN.INTL.database","CAPE.TOWN.INTL.weather.DATE","CAPE.TOWN.INTL.weather.STN...","CAPE.TOWN.INTL.weather.WBAN","CAPE.TOWN.INTL.weather.YEAR","CAPE.TOWN.INTL.weather.MONTH","CAPE.TOWN.INTL.weather.DAY","CAPE.TOWN.INTL.weather.TEMP","CAPE.TOWN.INTL.weather.Count1","CAPE.TOWN.INTL.weather.DEWP","CAPE.TOWN.INTL.weather.Count2","CAPE.TOWN.INTL.weather.SLP","CAPE.TOWN.INTL.weather.Count3","CAPE.TOWN.INTL.weather.STP","CAPE.TOWN.INTL.weather.Count4","CAPE.TOWN.INTL.weather.VISIB","CAPE.TOWN.INTL.weather.Count5","CAPE.TOWN.INTL.weather.WDSP","CAPE.TOWN.INTL.weather.Count6","CAPE.TOWN.INTL.weather.MXSPD","CAPE.TOWN.INTL.weather.GUST","CAPE.TOWN.INTL.weather.MAX","CAPE.TOWN.INTL.weather.MaxFlag","CAPE.TOWN.INTL.weather.MIN","CAPE.TOWN.INTL.weather.MinFlag","CAPE.TOWN.INTL.weather.PRCP","CAPE.TOWN.INTL.weather.PrcpFlag","CAPE.TOWN.INTL.weather.SNDP","CAPE.TOWN.INTL.weather.FRSHTT","CAPE.TOWN.INTL.weather.Year","CAPE.TOWN.INTL.weather.Month","CAPE.TOWN.INTL.weather.Day"
"GSOD",2000-07-30 12:00:00,"688160","99999","2000","7","30",12.6111111111111,22,49.2,22,1017.9,6,1012.8,6,8.3,22,5.5,22,8,NA,18.6111111111111," ",8.77777777777778," ",0,"I",NA,0,2000,7,30
"GSOD",2000-07-31 12:00:00,"688160","99999","2000","7","31",11.8888888888889,17,45.5,17,1015.1,5,1010,5,7.6,17,3.1,17,7,16.9,24.3888888888889," ",5.11111111111111," ",0,"I",NA,0,2000,7,31
"GSOD",2000-08-01 12:00:00,"688160","99999","2000","8","1",14.5,22,47.4,22,1010.5,7,1005.5,7,8.1,22,13,22,20,29.9,24.3888888888889," ",7.77777777777778," ",0.762,"E",NA,10000,2000,8,1
"GSOD",2000-08-02 12:00:00,"688160","99999","2000","8","2",12.6666666666667,22,50.6,22,1012.1,7,1007.1,7,7.5,22,14,22,21,28,18.1111111111111," ",11,"*",8.89,"G",NA,10000,2000,8,2
"GSOD",2000-08-03 12:00:00,"688160","99999","2000","8","3",12.2777777777778,23,45.7,23,1021.1,8,1016,8,8.2,23,12.6,23,18.1,27,14.5," ",9.77777777777778," ",6.096,"G",NA,10000,2000,8,3
"GSOD",2000-08-04 12:00:00,"688160","99999","2000","8","4",13.6111111111111,23,52.1,23,1026.2,8,1021.1,8,6.2,23,12.6,23,16.9,NA,16.7777777777778," ",9.77777777777778," ",4.318,"G",NA,10000,2000,8,4
"GSOD",2000-08-05 12:00:00,"688160","99999","2000","8","5",13.3888888888889,21,50.7,21,1028.5,8,1023.4,8,8.5,21,6.2,21,11.1,NA,17.6111111111111," ",10.2222222222222," ",1.016,"G",NA,10000,2000,8,5
"GSOD",2000-08-06 12:00:00,"688160","99999","2000","8","6",13.9444444444444,17,48.5,17,1025.4,8,1020.3,8,13.9,17,8.8,17,12,NA,18.8888888888889," ",9.88888888888889," ",0,"G",NA,0,2000,8,6
"GSOD",2000-08-07 12:00:00,"688160","99999","2000","8","7",13.6111111111111,22,47.1,22,1018.7,8,1013.6,8,9.8,22,2.9,22,7,NA,23.2222222222222," ",6.27777777777778," ",0,"I",NA,0,2000,8,7
"GSOD",2000-08-08 12:00:00,"688160","99999","2000","8","8",15.5,20,52.5,20,1017.3,8,1012.2,8,8.3,19,6.6,20,11.1,NA,23.2222222222222," ",8.88888888888889," ",0,"I",NA,0,2000,8,8
"GSOD",2000-08-09 12:00:00,"688160","99999","2000","8","9",14.6111111111111,18,56.1,17,1020.4,7,1015.3,7,5.3,18,6.2,18,14,NA,21," ",9.11111111111111," ",NA," ",NA,110000,2000,8,9
"GSOD",2000-08-10 12:00:00,"688160","99999","2000","8","10",15.6666666666667,20,57.4,20,1022,7,1016.9,7,6,20,8.5,20,15.9,NA,18,"*",14.1111111111111," ",0.508,"G",NA,110000,2000,8,10
"GSOD",2000-08-11 12:00:00,"688160","99999","2000","8","11",13.7222222222222,23,51.5,23,1027.9,7,1022.8,7,8.1,23,5.7,23,11.1,NA,18.2222222222222," ",8,"*",0,"G",NA,10000,2000,8,11
"GSOD",2000-08-12 12:00:00,"688160","99999","2000","8","12",12.5555555555556,22,49.8,22,1029.6,8,1024.5,8,9,22,6.1,22,9.9,NA,18.2222222222222," ",5.22222222222222," ",0,"I",NA,0,2000,8,12
"GSOD",2000-08-13 12:00:00,"688160","99999","2000","8","13",14.2222222222222,22,51.5,22,1029.9,7,1024.8,7,10.7,22,7.6,22,14,NA,17.7222222222222," ",10,"*",0,"I",NA,0,2000,8,13
"GSOD",2000-08-14 12:00:00,"688160","99999","2000","8","14",13.0555555555556,20,46.1,20,1026.1,6,1020.9,6,6.7,20,3.7,20,9.9,19,25.6111111111111," ",3.5," ",0,"I",NA,100000,2000,8,14
"GSOD",2000-08-15 12:00:00,"688160","99999","2000","8","15",21,20,43,20,1018.2,8,1013.2,8,11.9,20,9.4,20,15.9,26,30.6111111111111," ",7," ",0,"I",NA,0,2000,8,15
"GSOD",2000-08-16 12:00:00,"688160","99999","2000","8","16",15.6111111111111,23,52.8,23,1021.7,7,1016.7,7,8.8,23,11.7,23,18.1,NA,30.6111111111111," ",12.3888888888889," ",0,"I",NA,0,2000,8,16
"GSOD",2000-08-17 12:00:00,"688160","99999","2000","8","17",14.6666666666667,21,51.1,21,1022.1,8,1017,8,9.1,21,16.1,21,21,NA,20.7222222222222," ",12.6111111111111," ",0,"I",NA,0,2000,8,17
"GSOD",2000-08-18 12:00:00,"688160","99999","2000","8","18",13.6111111111111,23,50.7,23,1021.6,6,1016.5,6,11,23,12.8,23,21,NA,18," ",10,"*",0,"I",NA,0,2000,8,18
"GSOD",2000-08-19 12:00:00,"688160","99999","2000","8","19",14.6111111111111,20,49.8,20,1017.1,8,1012.1,8,8.5,20,4.5,20,8.9,NA,22.2222222222222," ",6.61111111111111," ",0,"I",NA,0,2000,8,19
"GSOD",2000-08-20 12:00:00,"688160","99999","2000","8","20",14.9444444444444,20,52.7,20,1014.8,7,1009.8,7,8.2,20,9.6,20,16.9,27,22.2222222222222," ",11,"*",NA," ",NA,10000,2000,8,20
"GSOD",2000-08-21 12:00:00,"688160","99999","2000","8","21",14.2222222222222,21,53.6,21,1019.6,8,1014.6,8,7.7,21,6.2,21,12,NA,18.2777777777778," ",10,"*",10.16,"G",NA,10000,2000,8,21
"GSOD",2000-08-22 12:00:00,"688160","99999","2000","8","22",12.5,21,49.3,21,1022.7,8,1017.6,8,10.3,21,5.3,21,11.1,NA,17.7777777777778," ",7.38888888888889," ",0.254,"G",NA,0,2000,8,22
"GSOD",2000-08-23 12:00:00,"688160","99999","2000","8","23",13.7777777777778,19,51.7,19,1021.4,7,1016.3,7,10.3,19,6.4,19,9.9,NA,19.7222222222222," ",9,"*",0,"G",NA,0,2000,8,23
"GSOD",2000-08-24 12:00:00,"688160","99999","2000","8","24",14,20,51.1,20,1025.3,8,1020.2,8,9.3,20,5.6,20,8,NA,19.7222222222222," ",9.5," ",0,"I",NA,0,2000,8,24
"GSOD",2000-08-25 12:00:00,"688160","99999","2000","8","25",13.1111111111111,21,51.6,21,1024.7,8,1019.6,8,7.8,21,4.5,21,8.9,15.9,19.6111111111111," ",7," ",0,"I",NA,0,2000,8,25
"GSOD",2000-08-26 12:00:00,"688160","99999","2000","8","26",14.5555555555556,20,52.8,20,1023.7,7,1018.6,7,8,20,7.1,20,12,NA,20,"*",7,"*",0,"I",NA,100000,2000,8,26
"GSOD",2000-08-27 12:00:00,"688160","99999","2000","8","27",15.5555555555556,21,54.5,21,1023.9,8,1018.9,8,11.8,21,12.3,21,20,NA,20," ",13,"*",0,"I",NA,0,2000,8,27
"GSOD",2000-08-28 12:00:00,"688160","99999","2000","8","28",12.3888888888889,19,48.3,19,1023.2,7,1018.1,7,10.2,19,3.9,19,8,NA,18.8888888888889," ",6.72222222222222," ",0,"I",NA,0,2000,8,28
"GSOD",2000-08-29 12:00:00,"688160","99999","2000","8","29",14.7777777777778,22,53.7,22,1021.2,7,1016.1,7,7.7,22,8.9,22,14,NA,18.8888888888889," ",8.61111111111111," ",0.762,"E",NA,10000,2000,8,29
"GSOD",2000-08-30 12:00:00,"688160","99999","2000","8","30",15.1111111111111,23,51.9,23,1016.9,8,1011.8,8,8.5,23,6.8,23,12,NA,18.5," ",13.3888888888889," ",1.778,"G",NA,10000,2000,8,30
"GSOD",2000-08-31 12:00:00,"688160","99999","2000","8","31",14.2777777777778,23,53.2,23,1013,8,1007.9,8,6.4,23,10.4,23,22,37.9,18.5," ",12,"*",1.524,"G",NA,10000,2000,8,31
"GSOD",2000-09-01 12:00:00,"688160","99999","2000","9","1",14.5555555555556,24,51.7,24,1013.6,8,1008.6,8,9.5,24,10.1,24,19,27,18.3888888888889," ",11.7777777777778," ",2.286,"G",NA,0,2000,9,1
"GSOD",2000-09-02 12:00:00,"688160","99999","2000","9","2",13.4444444444444,24,51.7,24,1008.2,8,1003.2,8,5.1,24,12.2,24,22.9,35.9,18.3888888888889," ",11,"*",0,"G",NA,10000,2000,9,2
"GSOD",2000-09-03 12:00:00,"688160","99999","2000","9","3",11.6111111111111,24,43.6,24,1015.8,8,1010.7,8,9.4,24,7.6,24,14,15.9,16.2777777777778," ",8.5," ",8.89,"G",NA,10000,2000,9,3
"GSOD",2000-09-04 12:00:00,"688160","99999","2000","9","4",12.3888888888889,24,48.2,24,1019.7,8,1014.5,8,8.5,24,10.3,24,15.9,21,16," ",8.38888888888889," ",2.032,"G",NA,10000,2000,9,4
"GSOD",2000-09-05 12:00:00,"688160","99999","2000","9","5",14,24,49.2,24,1018.9,8,1013.9,8,9.6,24,13,24,21,23.9,17," ",10.2222222222222," ",0.254,"G",NA,0,2000,9,5
"GSOD",2000-09-06 12:00:00,"688160","99999","2000","9","6",14,23,51.9,23,1019,8,1013.9,8,7.4,23,10.4,23,20,NA,18,"*",9,"*",0,"G",NA,10000,2000,9,6
"GSOD",2000-09-07 12:00:00,"688160","99999","2000","9","7",13.1666666666667,23,46.5,23,1023.2,8,1018.1,8,9.3,23,7.8,23,15,NA,18.1111111111111," ",7.72222222222222," ",8.128,"G",NA,0,2000,9,7
"GSOD",2000-09-08 12:00:00,"688160","99999","2000","9","8",12.5,23,44.6,23,1011.6,7,1006.5,7,8.2,23,3.3,23,7,NA,22," ",3.72222222222222," ",0,"G",NA,0,2000,9,8
"GSOD",2000-09-09 12:00:00,"688160","99999","2000","9","9",13.6666666666667,23,50.2,23,1011.3,8,1006.3,8,7,23,8.9,23,20,NA,22," ",7.77777777777778," ",3.048,"E",NA,10000,2000,9,9
"GSOD",2000-09-10 12:00:00,"688160","99999","2000","9","10",11.1666666666667,23,41.5,23,1022.3,8,1017.2,8,8.4,23,7.2,23,13,21,17.8888888888889," ",6.61111111111111,"*",7.112,"G",NA,10000,2000,9,10
"GSOD",2000-09-11 12:00:00,"688160","99999","2000","9","11",11.6666666666667,23,43.9,23,1021.7,8,1016.6,8,10.7,23,5,23,8.9,NA,17.2222222222222," ",6.38888888888889," ",0.508,"G",NA,0,2000,9,11
"GSOD",2000-09-12 12:00:00,"688160","99999","2000","9","12",12.8333333333333,23,47.2,23,1008.6,8,1003.6,8,8.9,23,10.3,23,22.9,34,17.2777777777778," ",8.5," ",0,"G",NA,10000,2000,9,12
"GSOD",2000-09-13 12:00:00,"688160","99999","2000","9","13",9.77777777777778,24,41.1,24,1016.1,8,1010.9,8,7.4,24,6.2,24,15.9,NA,17.2777777777778," ",5,"*",7.874,"G",NA,10000,2000,9,13
"GSOD",2000-09-14 12:00:00,"688160","99999","2000","9","14",10.0555555555556,24,40,24,1028,8,1022.8,8,10.8,24,10.2,24,16.9,27,14.2222222222222," ",4.27777777777778," ",1.778,"G",NA,10000,2000,9,14
"GSOD",2000-09-15 12:00:00,"688160","99999","2000","9","15",14.8888888888889,23,42.1,23,1020.3,8,1015.2,8,12.8,23,8.7,23,22,32.1,21," ",9.5," ",0.254,"G",NA,0,2000,9,15
"GSOD",2000-09-16 12:00:00,"688160","99999","2000","9","16",13.0555555555556,24,47.6,24,1016.2,8,1011.1,8,9.8,24,6.2,24,13,NA,21," ",10.2777777777778," ",0,"G",NA,10000,2000,9,16
"GSOD",2000-09-17 12:00:00,"688160","99999","2000","9","17",11.1111111111111,22,44.1,22,1024.3,8,1019.2,8,10.2,22,7.4,22,18.1,28,17.5," ",7,"*",1.524,"G",NA,10000,2000,9,17
"GSOD",2000-09-18 12:00:00,"688160","99999","2000","9","18",12.1666666666667,23,44.4,23,1033.6,8,1028.5,8,10.7,23,7.7,23,16.9,NA,16.8888888888889," ",6.88888888888889," ",5.334,"G",NA,10000,2000,9,18
"GSOD",2000-09-19 12:00:00,"688160","99999","2000","9","19",13.1111111111111,24,43.3,24,1031.9,8,1026.8,8,12.4,24,4.7,24,11.1,19,20.2222222222222," ",4," ",0,"G",NA,0,2000,9,19
"GSOD",2000-09-20 12:00:00,"688160","99999","2000","9","20",15.6666666666667,22,46.2,22,1025,8,1019.9,8,12.8,21,5.8,22,9.9,NA,23,"*",4.77777777777778," ",0,"I",NA,0,2000,9,20
"GSOD",2000-09-21 12:00:00,"688160","99999","2000","9","21",16.3333333333333,24,53.6,24,1017.8,8,1012.8,8,11.5,24,6.8,24,13,NA,23.1111111111111," ",7.88888888888889," ",0,"I",NA,0,2000,9,21
"GSOD",2000-09-22 12:00:00,"688160","99999","2000","9","22",18.9444444444444,21,44.9,21,1011.3,7,1006.3,7,11.2,21,5,21,11.1,22.9,31.7777777777778," ",9.27777777777778," ",0,"I",NA,0,2000,9,22
"GSOD",2000-09-23 12:00:00,"688160","99999","2000","9","23",17.0555555555556,24,47.9,24,1010.2,8,1005.3,8,10,23,11.5,24,18.1,NA,31.7777777777778," ",13.2777777777778," ",0,"E",NA,10000,2000,9,23
"GSOD",2000-09-24 12:00:00,"688160","99999","2000","9","24",14.1666666666667,22,49.9,22,1015,8,1010,8,8.7,22,9.3,22,15.9,NA,20.1111111111111," ",11.5," ",3.81,"G",NA,10000,2000,9,24
"GSOD",2000-09-25 12:00:00,"688160","99999","2000","9","25",14,23,49.7,23,1020,8,1015,8,8,23,11.6,23,22,34,18," ",11.7777777777778," ",0.254,"G",NA,10000,2000,9,25
"GSOD",2000-09-26 12:00:00,"688160","99999","2000","9","26",13.9444444444444,23,48.8,23,1024.3,7,1019.3,7,9.3,23,5.4,23,15.9,NA,18.2777777777778," ",9.88888888888889,"*",1.778,"G",NA,0,2000,9,26
"GSOD",2000-09-27 12:00:00,"688160","99999","2000","9","27",13.3333333333333,22,49,22,1020.2,8,1015.1,8,9,22,4.9,22,11.1,NA,19.2777777777778," ",7,"*",0,"G",NA,0,2000,9,27
"GSOD",2000-09-28 12:00:00,"688160","99999","2000","9","28",16.1111111111111,23,54.1,23,1017.1,7,1012.1,7,8.4,22,7.8,23,13,NA,20.3888888888889," ",9.61111111111111," ",0,"I",NA,0,2000,9,28
"GSOD",2000-09-29 12:00:00,"688160","99999","2000","9","29",16.7777777777778,24,53.5,24,1013.6,8,1008.6,8,11.7,24,10.4,24,16.9,NA,21.3888888888889," ",11.5," ",0,"I",NA,0,2000,9,29
"GSOD",2000-09-30 12:00:00,"688160","99999","2000","9","30",15.1111111111111,23,53.8,23,1015.8,8,1010.8,8,8.5,23,12.8,23,21,28.9,21.3888888888889," ",11.5," ",0.762,"E",NA,10000,2000,9,30
"GSOD",2000-10-01 12:00:00,"688160","99999","2000","10","1",16.1111111111111,23,54.8,23,1022.8,7,1017.7,7,8.5,23,11.6,23,20,NA,19.5," ",12.2222222222222," ",4.318,"G",NA,10000,2000,10,1
"GSOD",2000-10-02 12:00:00,"688160","99999","2000","10","2",17.1666666666667,22,52,22,1015.7,8,1010.7,8,11.3,21,5.3,22,9.9,NA,25.2777777777778," ",6.72222222222222," ",0,"G",NA,0,2000,10,2
"GSOD",2000-10-03 12:00:00,"688160","99999","2000","10","3",16.4444444444444,23,54,23,1011.5,8,1006.6,8,10.8,23,7.8,23,16.9,NA,25.2777777777778," ",10," ",NA," ",NA,110000,2000,10,3
"GSOD",2000-10-04 12:00:00,"688160","99999","2000","10","4",14.2777777777778,23,47.4,23,1018.3,8,1013.3,8,9,23,5.7,23,11.1,NA,21," ",8,"*",0,"G",NA,10000,2000,10,4
"GSOD",2000-10-05 12:00:00,"688160","99999","2000","10","5",13.6111111111111,24,43.8,24,1020.4,8,1015.3,8,11.4,24,7.7,24,15,NA,18.8888888888889," ",8," ",1.524,"G",NA,0,2000,10,5
"GSOD",2000-10-06 12:00:00,"688160","99999","2000","10","6",14.2777777777778,24,45.7,24,1020.2,8,1015.2,8,12.9,24,11.2,24,19,26,20," ",6.27777777777778," ",0,"G",NA,0,2000,10,6
"GSOD",2000-10-07 12:00:00,"688160","99999","2000","10","7",17.1666666666667,24,51.2,24,1013.6,8,1008.6,8,10.2,24,7.8,24,14,NA,24,"*",8.61111111111111," ",0,"I",NA,0,2000,10,7
"GSOD",2000-10-08 12:00:00,"688160","99999","2000","10","8",15.5,21,53.1,21,1013.3,8,1008.3,8,7.7,20,7.6,21,15.9,NA,23.8888888888889," ",9.77777777777778," ",0,"I",NA,100000,2000,10,8
"GSOD",2000-10-09 12:00:00,"688160","99999","2000","10","9",15.7777777777778,24,51.4,24,1013.8,8,1008.8,8,7.8,24,15.7,24,25.1,35.9,20.7777777777778," ",13,"*",0.762,"E",NA,10000,2000,10,9
"GSOD",2000-10-10 12:00:00,"688160","99999","2000","10","10",13.8888888888889,24,40.8,24,1022.8,8,1017.7,8,11.6,24,15.2,24,25.1,NA,19.5," ",8,"*",0,"I",NA,0,2000,10,10
"GSOD",2000-10-11 12:00:00,"688160","99999","2000","10","11",14.2222222222222,23,45.2,23,1019.8,8,1014.7,8,9.8,23,5.8,23,13,NA,23.5," ",3.27777777777778," ",0,"I",NA,0,2000,10,11
"GSOD",2000-10-12 12:00:00,"688160","99999","2000","10","12",18.1111111111111,21,45.1,21,1013,8,1008.1,8,11.7,21,5.3,21,13,NA,30," ",2.5," ",0,"I",NA,0,2000,10,12
"GSOD",2000-10-13 12:00:00,"688160","99999","2000","10","13",17.3333333333333,21,53.1,21,1017.7,8,1012.7,8,9.7,21,7.3,21,15,NA,30," ",12.5," ",0,"I",NA,0,2000,10,13
"GSOD",2000-10-14 12:00:00,"688160","99999","2000","10","14",18.6111111111111,21,56.1,21,1014.1,7,1009.1,7,8.8,21,8.6,21,15,NA,24,"*",12.6111111111111," ",0,"I",NA,0,2000,10,14
"GSOD",2000-10-15 12:00:00,"688160","99999","2000","10","15",18.3333333333333,20,56.9,20,1013.1,6,1008.1,6,8.3,20,8.7,20,15.9,NA,24.5," ",15,"*",0,"E",NA,10010,2000,10,15
"GSOD",2000-10-16 12:00:00,"688160","99999","2000","10","16",15.6666666666667,20,48.7,20,1020.5,8,1015.5,8,11.6,20,7.8,20,12,NA,23.6111111111111," ",10,"*",0.254,"G",NA,10000,2000,10,16
"GSOD",2000-10-17 12:00:00,"688160","99999","2000","10","17",16.7222222222222,22,51.4,22,1018.1,8,1013.1,8,11.1,22,8.6,22,15.9,NA,22.2222222222222," ",9.77777777777778," ",0,"G",NA,0,2000,10,17
"GSOD",2000-10-18 12:00:00,"688160","99999","2000","10","18",16.5,21,50.3,21,1019.2,8,1014.2,8,8.6,21,7.2,21,12,NA,22.2222222222222," ",12.1111111111111," ",0,"E",NA,10000,2000,10,18
"GSOD",2000-10-19 12:00:00,"688160","99999","2000","10","19",16.4444444444444,22,47.5,22,1022.5,8,1017.4,8,9.9,22,15.5,22,26,28.9,21.5," ",10.8888888888889," ",1.524,"G",NA,10000,2000,10,19
"GSOD",2000-10-20 12:00:00,"688160","99999","2000","10","20",18.2777777777778,22,48.9,22,1017.6,8,1012.6,8,9.5,22,13.2,22,22,NA,24.6111111111111," ",9.5," ",0,"G",NA,0,2000,10,20
"GSOD",2000-10-21 12:00:00,"688160","99999","2000","10","21",20.1666666666667,24,48.9,24,1015.3,8,1010.3,8,12.6,24,8.3,24,15.9,22,30," ",8.22222222222222," ",0,"I",NA,0,2000,10,21
"GSOD",2000-10-22 12:00:00,"688160","99999","2000","10","22",19.5,23,56,23,1012.2,7,1007.3,7,8.8,23,5.1,23,11.1,NA,30," ",13,"*",0,"I",NA,100000,2000,10,22
"GSOD",2000-10-23 12:00:00,"688160","99999","2000","10","23",15.6666666666667,22,52.7,22,1013.9,8,1008.9,8,7,22,9,22,14,NA,25.7222222222222," ",12.6111111111111," ",0,"G",NA,110000,2000,10,23
"GSOD",2000-10-24 12:00:00,"688160","99999","2000","10","24",13.1111111111111,23,42.2,23,1019,8,1013.9,8,8.6,23,17.2,23,26,34,22," ",8,"*",1.778,"G",NA,10000,2000,10,24
"GSOD",2000-10-25 12:00:00,"688160","99999","2000","10","25",12.9444444444444,23,41.1,23,1019.9,8,1014.8,8,9.8,23,17.1,23,23.9,33,17.7222222222222," ",7.27777777777778," ",0,"G",NA,0,2000,10,25
"GSOD",2000-10-26 12:00:00,"688160","99999","2000","10","26",16.1666666666667,24,39.7,24,1019.7,8,1014.6,8,11.4,24,8.2,24,15.9,25.1,24.7777777777778," ",2," ",0,"I",NA,0,2000,10,26
"GSOD",2000-10-27 12:00:00,"688160","99999","2000","10","27",18.6111111111111,23,45.9,23,1017.3,8,1012.4,8,12.1,23,6.4,23,14,NA,28.2222222222222," ",5.77777777777778," ",0,"I",NA,0,2000,10,27
"GSOD",2000-10-28 12:00:00,"688160","99999","2000","10","28",17.7777777777778,24,51.8,24,1014.3,8,1009.4,8,12,24,10.1,24,16.9,NA,28.2222222222222," ",10.5," ",0,"I",NA,0,2000,10,28
"GSOD",2000-10-29 12:00:00,"688160","99999","2000","10","29",16.1666666666667,23,44,23,1024,8,1018.9,8,10.5,23,18,23,27,NA,24.8888888888889," ",13.7222222222222," ",0,"I",NA,0,2000,10,29
"GSOD",2000-10-30 12:00:00,"688160","99999","2000","10","30",18,24,41.6,24,1024.4,8,1019.4,8,11.2,24,21.6,24,28,39,24.7777777777778," ",14," ",0,"I",NA,0,2000,10,30
"GSOD",2000-10-31 12:00:00,"688160","99999","2000","10","31",18.9444444444444,24,42.3,24,1020.5,8,1015.5,8,12,23,20.7,24,28.9,40,25.3888888888889," ",14.5," ",0,"I",NA,0,2000,10,31
"GSOD",2000-11-01 12:00:00,"688160","99999","2000","11","1",19,22,50.3,22,1015.7,8,1010.7,8,12.9,21,17.5,22,25.1,30.9,25.3888888888889," ",13.2222222222222," ",0,"I",NA,0,2000,11,1
"GSOD",2000-11-02 12:00:00,"688160","99999","2000","11","2",18.3333333333333,23,52.3,23,1009.2,7,1004.3,7,12.2,23,14.7,23,20,NA,25.2222222222222," ",10.8888888888889," ",0,"I",NA,0,2000,11,2
"GSOD",2000-11-03 12:00:00,"688160","99999","2000","11","3",16.9444444444444,22,53.2,22,1009.2,8,1004.3,8,10,22,6.8,22,9.9,NA,25.2222222222222," ",11.2777777777778," ",0,"I",NA,0,2000,11,3
"GSOD",2000-11-04 12:00:00,"688160","99999","2000","11","4",16.9444444444444,24,53.5,24,1013.5,8,1008.5,8,8.4,24,7,24,11.1,NA,22.5," ",11.5," ",0,"I",NA,100000,2000,11,4
"GSOD",2000-11-05 12:00:00,"688160","99999","2000","11","5",19,24,57.4,24,1014,7,1009.1,7,6.8,24,7.4,24,14,26,25.5," ",12.5," ",0,"I",NA,100000,2000,11,5
"GSOD",2000-11-06 12:00:00,"688160","99999","2000","11","6",17.6111111111111,22,56.1,22,1012.4,8,1007.5,8,8.1,22,7.7,22,13,16.9,25.5," ",11.7222222222222," ",0,"I",NA,0,2000,11,6
"GSOD",2000-11-07 12:00:00,"688160","99999","2000","11","7",19.2222222222222,22,60.3,22,1013.3,8,1008.4,8,6.7,22,9.9,22,18.1,NA,23.3888888888889," ",14.7777777777778," ",0,"I",NA,0,2000,11,7
"GSOD",2000-11-08 12:00:00,"688160","99999","2000","11","8",21.2222222222222,22,61.6,22,1011.5,7,1006.6,7,11.3,22,11,22,15.9,NA,28.7222222222222," ",15.7777777777778," ",0,"I",NA,0,2000,11,8
"GSOD",2000-11-09 12:00:00,"688160","99999","2000","11","9",21.9444444444444,22,62.2,22,1008.2,7,1003.4,7,8.1,21,8,22,13,NA,31.1111111111111," ",16.6111111111111," ",0,"I",NA,0,2000,11,9
"GSOD",2000-11-10 12:00:00,"688160","99999","2000","11","10",20.4444444444444,22,61.9,22,1008.6,8,1003.7,8,6.1,21,9.6,22,15,NA,31.1111111111111," ",17,"*",0,"I",NA,100000,2000,11,10
"GSOD",2000-11-11 12:00:00,"688160","99999","2000","11","11",20.2777777777778,22,57.6,22,1008.4,8,1003.5,8,9.1,22,6.6,22,9.9,NA,25.1111111111111," ",17,"*",0,"I",NA,100000,2000,11,11
"GSOD",2000-11-12 12:00:00,"688160","99999","2000","11","12",18.3333333333333,23,55.7,23,1012.5,8,1007.5,8,9.3,23,13,23,19,NA,25.1111111111111," ",16,"*",2.032,"E",NA,10000,2000,11,12
"GSOD",2000-11-13 12:00:00,"688160","99999","2000","11","13",20,20,51.7,20,1017.2,7,1012.2,7,10.5,20,10.5,20,18.1,NA,27.7222222222222," ",12.1111111111111," ",0,"I",NA,0,2000,11,13
"GSOD",2000-11-14 12:00:00,"688160","99999","2000","11","14",23.1111111111111,21,52.1,21,1010.6,8,1005.7,8,12.7,21,6.3,21,14,NA,33.8888888888889," ",12.2222222222222," ",0,"I",NA,0,2000,11,14
"GSOD",2000-11-15 12:00:00,"688160","99999","2000","11","15",26.5555555555556,22,50.1,22,1006.3,8,1001.5,8,10.3,22,8.1,22,16.9,NA,38.7222222222222," ",13.7777777777778," ",0,"I",NA,0,2000,11,15
"GSOD",2000-11-16 12:00:00,"688160","99999","2000","11","16",19.1111111111111,23,56.1,23,1010.4,8,1005.5,8,8.8,23,10.3,23,15,NA,21.2777777777778,"*",16.2222222222222," ",0,"I",NA,0,2000,11,16
"GSOD",2000-11-17 12:00:00,"688160","99999","2000","11","17",16.3888888888889,24,56.8,24,1010.8,8,1005.8,8,7.7,24,5.3,24,8,NA,22.3888888888889," ",14,"*",0.762,"G",NA,10010,2000,11,17
"GSOD",2000-11-18 12:00:00,"688160","99999","2000","11","18",17.0555555555556,24,55.1,24,1012.2,8,1007.2,8,9.3,24,10.5,24,15.9,NA,21.5," ",13.7222222222222," ",1.016,"G",NA,10000,2000,11,18
"GSOD",2000-11-19 12:00:00,"688160","99999","2000","11","19",18.8333333333333,24,55.1,24,1016.3,8,1011.3,8,10.8,24,7.9,24,12,NA,24,"*",15,"*",2.032,"G",NA,10000,2000,11,19
"GSOD",2000-11-20 12:00:00,"688160","99999","2000","11","20",18.4444444444444,24,52.5,24,1018.6,8,1013.6,8,11.6,24,7.9,24,16.9,NA,24.2222222222222," ",10.7777777777778," ",0,"G",NA,0,2000,11,20
"GSOD",2000-11-21 12:00:00,"688160","99999","2000","11","21",18.2777777777778,23,48.2,23,1021,8,1016,8,10.2,23,21.6,23,28.9,32.1,24.2222222222222," ",15.2222222222222," ",0,"I",NA,0,2000,11,21
"GSOD",2000-11-22 12:00:00,"688160","99999","2000","11","22",20.5555555555556,22,53.9,22,1013.8,8,1008.9,8,10.1,22,9.7,22,19,NA,27.1111111111111," ",14," ",0,"I",NA,0,2000,11,22
"GSOD",2000-11-23 12:00:00,"688160","99999","2000","11","23",17.5555555555556,22,53.6,22,1011.4,8,1006.5,8,8.3,22,8.7,22,15.9,NA,27.1111111111111," ",13," ",NA," ",NA,110000,2000,11,23
